"Post ID", "Forum","Forum Url","Tags","Tags Url","Poster Name","Poster Url","Number of Posts","Message","Subject","Subject Url","Views","Rating","Date","Time","Price","Sentiment","Disclosure"
"18282702","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","GBE","GBE","villagegenius","http://hotcopper.com.au/search/search?type=post&users=villagegenius","439","Hi chockBelieve I am on the money here re phosphate.I have been watching trading there has been a small capperbut when any volume comes on sell side it is quickly swooped on and bought up.The volume has been very light and from my correspondence the two large holders are holding firm for the future.This would mean they are united in the acquisition process and given she is Chinese and has as I understand it an interest in fertilisers then it IMO will be phosphate production working mine.Will be watching keenly this coming week after a capper came on late in day and was swooped on immediatelythen volume buys entered.I could easily see the sell side taken out on cash levels and potential alone is why I need to take more for FOMO.","Re: $14 MILLION cash Phosphate acquisition??","http://hotcopper.com.au/threads/14-million-cash-phosphate-acquisition.2813426/page-3?post_id=18282702","88","","15/07/16","19:42:29","2.1¢","Buy","Held"
"18282706","Science & Medicine","http://hotcopper.com.au/discussions/science---medicine/","","","mick z","http://hotcopper.com.au/search/search?type=post&users=mick+z","3370","bloody disgrace","Re: South Australia Pays for Renewables Madness","http://hotcopper.com.au/threads/south-australia-pays-for-renewables-madness.2813456/page-2?post_id=18282706","140","1","15/07/16","19:43:31","","",""
"18282707","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","LYC","LYC","betterday","http://hotcopper.com.au/search/search?type=post&users=betterday","2","For every action there is a reaction and never more so than when it comes to industrial commodity supply chains.Japanese automotive giant Honda and its technology partner Daido Steel have just announced a materials breakthrough in the electric motors used in hybrid vehicles.Starting with the next generation of Freed minivan due to go on sale later this year Honda will be using a motor that doesn’t need heavy rare earth metals.Specifically it will be the world’s first hybrid engine one combining a gasoline and electric motor to dispense with terbium and dysprosium.“Major deposits of heavy rare earth elements are unevenly (distributed) around the world (…) thus the use of heavy rare earth carries risks from the perspectives of stable procurement and material costs” Honda said.A fairly innocuous sounding statement but one that cuts to the heart of the roller coaster history of the rare earths market.That price explosion of 2009-2011 was the trigger for Honda to hook up with Daido to look at redesigning the magnets that lie at the heart of electric automotive vehicles.But price is only part of the picture.The magnets in the Freed minivan will still use another rare earth metal neodymium which has experienced the same boom and bust price cycle as its heavier sister metals such as terbium and dysprosium.But neodymium is one rare earth metal that is produced in quantity outside of China.Australia’s Lynas Corp mines rare earths at its Mt Weld operations in Western Australia and sends them for refining to its Malaysian separation plant.In its first-quarter 2016 operations report Lynas noted that neodymium and praseodymium “remained in high demand from magnet makers in Japan where we maintain over 50% share.”Japan’s enthusiasm for Australian neodymium is a result of China’s temporary ban on rare earth exports to its Asian neighbour in 2010 a move that only added fuel to already red-hot prices.Although never explicitly stated the ban seemed linked to a smouldering dispute over the status of the islands in the East China Sea called Senkaku by the Japanese and Diaoyu by the Chinese.So when Honda notes the “uneven” geographic distribution of heavy rare earth metals it doesn’t take too great a leap of the imagination to guess which specific geographical location has been troubling its supply chain planners.The price of terbium metal in China is currently 3475 yuan (RM2100) per kg according to Mysteel. This month five years ago it was 26500 yuan.That of dysprosium again according to Mysteel has fallen from 15500 yuan per kg to 1650 over the same period.The year 2011 marked the peak of the rare earths bubble a price explosion that transformed an esoteric section of the chemical table into front-page news.It was a bubble made exclusively in China the world’s dominant producer across the full spectrum of rare earth metals.The country had imposed an export tariff and quota system on its exports in 2009 sending shock waves down a global manufacturing chain which had become increasingly dependent on these weird and wonderful metals for everything from mobile phones to nuclear fuel rods.A World Trade Organisation case found against China in 2014 and the country eliminated all export quotas last year.But by that time the boom had already turned to bust. Collective thrifting and hoarding by buyers saw demand disappear while illegal smuggling of rare earths across China’s porous northwestern borders went into overdrive.The latter remains a key dampener on prices which are back at pre-boom levels.Chinese authorities have this year launched a new crackdown on illegal mining and have announced a new stockpiling scheme to support the country’s own official producers many of which are piling up losses.Rare earths supply has still not recovered from the excesses of 2009-2011.China is still struggling to control its own black market which is undermining Beijing’s stated aim of becoming a global power-house in materials that feed into a host of evolving technologies.Now Honda and Daido have just delivered a tail-wind demand shock to those ambitions.The common assumption is that rare earths are irreplaceable in many of their uses.Not so apparently.And not only have the Japanese companies worked out how to design two rare earth metals out of electric motors but they have reduced costs by around 10% and weight by around 8% in doing so.Starting next month Daido Electronics will begin the mass-production and shipment of the new magnet from a new production line at its plant in Nakatsugawa City in Gifu Prefecture.Honda “will continue expanding application of this technology to new models in the future.”Good news for the neodymium market. Less good news for the terbium and dysprosium markets.These are relatively new metallic raw materials but the salutary lesson from the story is an old one.If producers push prices to excess there will be a demand payback even if it takes several years to take concrete form.Other new-age material suppliers such as those of lithium another market where prices are starting to bubble should take note.","Lynas a big winner with Honda hybrid engine breakthrough","http://hotcopper.com.au/threads/lynas-a-big-winner-with-honda-hybrid-engine-breakthrough.2813458/?post_id=18282707","526","11","15/07/16","19:43:41","7.6¢","Buy","Held"
"18282709","Political Debate","http://hotcopper.com.au/discussions/politics/","","","Hairyback","http://hotcopper.com.au/search/search?type=post&users=Hairyback","26168","I am seeing that now.Was it a British truck?Seemed right hand drive?","Re: Abbott warns of 'creative' homegrown terrorism","http://hotcopper.com.au/threads/abbott-warns-of-creative-homegrown-terrorism.2813444/page-5?post_id=18282709","1704","3","15/07/16","19:44:23","","",""
"18282708","Political Debate","http://hotcopper.com.au/discussions/politics/","","","jitttlatw07","http://hotcopper.com.au/search/search?type=post&users=jitttlatw07","6232","Justis this is for you in case you missed it in your zeal it happened today not a thousand years ago:The truck driver was said to have shouted “allahu Akbar” (God the great) before being shot dead by police local newspaper Nice-Martin reported.","Re: How can the appeasers of Islam like our PM Turnbull defend this!","http://hotcopper.com.au/threads/how-can-the-appeasers-of-islam-like-our-pm-turnbull-defend-this.2813264/page-65?post_id=18282708","2361","3","15/07/16","19:43:53","","",""
"18282710","Humour","http://hotcopper.com.au/discussions/humour/","","","Goblin","http://hotcopper.com.au/search/search?type=post&users=Goblin","51665","Tonights quiz questionCan you guess what creature this is and where it exists?","Re: Exclusive photo of martis checking dow futures","http://hotcopper.com.au/threads/exclusive-photo-of-martis-checking-dow-futures.2812746/page-2?post_id=18282710","624","","15/07/16","19:44:30","","",""
"18282595","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","BAL","BAL","stillade","http://hotcopper.com.au/search/search?type=post&users=stillade","823","And not forgetting Ian Urqhart who just left BAL....According to the final directors interest he owns or owned 1 mill BAL in Krisami...that name pops up on the TFL top 20(excerpt from the BAL final directors interest.) Maybe its him selling BAL at the moment?","Re: stock","http://hotcopper.com.au/threads/stock.2710637/page-852?post_id=18282595","132444","","15/07/16","19:26:02","$11.61","Buy","Held"
"18282594","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","SVL","SVL","Forged","http://hotcopper.com.au/search/search?type=post&users=Forged","5968","You should at least play with CFD / Futures demo account and familiar with the process before claiming you know something about short / long the index market. People who trade CFD / futures (very common in a Hotcopper community) will laugh after reading your comments.","Re: SVL to be $1 end of the year","http://hotcopper.com.au/threads/svl-to-be-1-end-of-the-year.2809299/page-104?post_id=18282594","19305","1","15/07/16","19:25:55","26.0¢","Buy","Held"
"18282593","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","BLR","BLR","buc","http://hotcopper.com.au/search/search?type=post&users=buc","4627","In George we trust.Cheers to all long suffering Blackrangers.....","Re: WUC travelling ok.","http://hotcopper.com.au/threads/wuc-travelling-ok.2809244/page-7?post_id=18282593","407","","15/07/16","19:25:37","0.2¢","Hold","Held"
"18282596","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","NOR","NOR","growler1969","http://hotcopper.com.au/search/search?type=post&users=growler1969","249","Announced correctly Webby.","Re: Ann: Devicescape Northern Hemisphere Release-NOR.AX","http://hotcopper.com.au/threads/ann-devicescape-northern-hemisphere-release-nor-ax.2812198/page-17?post_id=18282596","2392","1","15/07/16","19:26:19","2.9¢","Sell","Held"
"18282597","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","A2M","A2M","Mark06","http://hotcopper.com.au/search/search?type=post&users=Mark06","991","I posted this thread 4 days ago please read when it was posted. And no A2 is backed up by science so it doesn't just ride the health wagon because it makes difference to people's lives not like the word organic lol. So it's different. Research the company","Re: A2 on bullish rise","http://hotcopper.com.au/threads/a2-on-bullish-rise.2810304/page-16?post_id=18282597","6800","4","15/07/16","19:26:21","$1.88","Buy","Held"
"18282599","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","ESI","ESI","HC Trader","http://hotcopper.com.au/search/search?type=post&users=HC+Trader","10479"," The Company has advised its Indian partners NLC and NMDC that the study is complete and have provided a Summary Report ahead of a formal presentation and tabling of the full report.ECT Managing Director Ashley Moore commented “We’re extremely pleased with the study and the positive underlying business case for the advancement of the Coldry and Matmor technologies. And while we’re keen to share more details on the outcomes of the report with the broader market naturally we first need to brief NLC and NMDC fully. It’s not appropriate to front-run the results ahead of their review.”“We can say that Dastur has been rigorous and robust in developing the operating and capital cost which is sensible and highly appropriate at this stage of development. Even with this level of conservatism the key financial metrics indicate a distinct advantage subject to successful scale-up.” Sounds to me more of a Q & A seeing the Team that delivered the Report had representatives from Both NLC & NMDCa signing in the wings maybesomething to ponder over the next few daysTICK TOCK","Re: Ann: Shareholder Update - India Activity-ESI.AX","http://hotcopper.com.au/threads/ann-shareholder-update-india-activity-esi-ax.2803400/page-138?post_id=18282599","29245","11","15/07/16","19:26:39","1.3¢","Buy","Not Held"
